,Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
341,H10576,2014,1.0,0,0,0,1,1,900,2,1960,   ,13208,0.0
342,H10577,2013,1.0,0,0,1,0,0,340,2,1950,3,66136,0.0
343,H10579,2012,1.0,0,0,0,1,1,3095,2,1980,   ,26235,0.0
344,H10580,2014,1.0,0,0,0,1,1,3095,2,1980,   ,26235,0.0
345,H10582,2016,1.0,0,0,1,0,0,487,2,1900,4,13205,0.0
346,H10584,2012,0.330601093,0,0,0,1,1,930,1,0,   ,17264,0.0
347,H10585,2013,1.0,0,0,0,1,1,5428,1,1988,   ,42275,0.0
348,H10586,2012,1.0,0,0,0,1,1,6600,2,1988,   ,90010,0.0
349,H10588,2016,1.0,0,0,1,0,0,750,2,1954,4,51454,0.0
350,H10589,2013,1.0,0,0,0,1,1,300,2,1988,   ,63113,0.0
351,H1059,2013,0.580821918,0,0,0,1,1,2550,2,1988,   ,62571,0.0
352,H10590,2016,1.0,0,0,0,1,1,300,2,1988,   ,63113,0.0
353,H10591,2014,1.0,0,0,1,0,0,3710,2,2000,5,13209,0.0
354,H10597,2013,0.495890411,0,0,0,1,1,2150,2,1960,   ,13210,0.0
355,H10598,2012,1.0,0,0,0,1,1,2150,2,1960,   ,13210,0.0
356,H106,2012,1.0,0,0,0,1,1,250,4,1960,   ,75104,0.0
357,H1060,2013,0.526027397,0,1,0,1,1,1060,2,1988,   ,62571,0.0
358,H10603,2012,1.0,0,0,1,0,0,670,2,1850,6,66136,0.0
359,H10607,2012,1.0,0,0,1,0,0,667,2,1982,3,57672,0.0
360,H10608,2015,1.0,0,0,0,1,1,1074,2,1960,   ,21231,0.0
361,H10609,2015,0.495890411,1,0,0,1,1,625,2,1988,   ,76351,0.0
362,H10610,2014,1.0,0,0,1,0,0,1300,2,1890,5,51454,0.0
363,H10615,2016,0.99726776,0,0,0,1,1,9500,2,1960,   ,13209,0.0
364,H10616,2013,1.0,0,0,0,1,1,480,2,1960,   ,13204,0.0
365,H10617,2015,1.0,0,0,0,1,1,480,2,1960,   ,13204,0.0
366,H10620,2012,1.0,0,0,1,0,0,450,2,1950,1,83061,0.0
367,H10624,2015,1.0,0,0,0,1,1,3033,2,1980,   ,21231,0.0
368,H10625,2016,0.494535519,0,0,0,1,1,3033,2,1980,   ,21231,0.0
369,H10626,2012,0.50273224,0,0,0,1,1,6509,2,1980,   ,59457,0.0
370,H10627,2013,1.0,0,0,0,1,1,330,2,1960,   ,13202,0.0
371,H10628,2015,1.0,1,0,1,0,0,1960,2,1960,5,76351,0.0
372,H10629,2013,1.0,0,0,1,0,0,600,1,1960,2,73064,0.0
373,H1063,2013,1.0,0,0,0,1,1,2625,1,1980,   ,74010,0.0
374,H10633,2012,1.0,0,0,0,1,1,3000,2,1960,   ,90010,0.0
375,H10634,2013,0.624657534,0,0,0,1,1,1600,2,1980,   ,38185,0.0
376,H10635,2014,1.0,0,0,0,1,1,830,2,1960,   ,13206,0.0
377,H10636,2015,1.0,0,0,0,1,1,830,2,1960,   ,13206,0.0
378,H10638,2014,1.0,0,0,0,1,1,800,4,1980,   ,6012,0.0
379,H1064,2015,1.0,0,0,0,1,1,2625,1,1980,   ,74010,0.0
380,H10640,2016,0.99726776,0,0,1,0,0,2440,3,1970,4,92064,0.0
381,H10641,2014,1.0,0,0,0,1,1,880,2,0,   ,13204,0.0
382,H10643,2012,1.0,0,0,0,1,1,600,2,0,   ,13207,0.0
383,H10644,2016,0.99726776,0,0,0,1,1,600,2,0,   ,13207,0.0
384,H10647,2015,1.0,0,0,0,1,1,300,1,0,   ,84019,0.0
385,H10649,2013,1.0,0,0,1,0,0,600,2,1900,5,21231,0.0
386,H10651,2013,0.997260274,0,0,0,1,1,3115,2,1988,   ,90010,0.0
387,H10654,2015,1.0,0,0,0,1,1,700,2,1960,   ,13210,0.0
388,H10655,2016,0.99726776,0,0,0,1,1,700,2,1960,   ,13210,0.0
389,H10656,2013,0.084931507,1,0,0,1,1,220,2,0,   ,76540,0.0
390,H10657,2012,1.0,0,0,0,1,1,4920,1,1960,   ,13056,0.0
391,H10658,2013,1.0,0,0,0,1,1,500,2,0,   ,83009,0.0
392,H10661,2015,1.0,0,0,0,1,1,352,2,1960,   ,13206,0.0
393,H10662,2015,0.98630137,0,0,1,0,0,250,2,1900,5,83058,0.0
394,H10663,2016,0.967213115,0,0,1,0,0,250,2,1900,5,83058,0.0
395,H10666,2015,1.0,0,0,0,1,1,750,2,0,   ,13201,0.0
396,H10667,2013,1.0,0,0,0,1,1,800,2,1980,   ,13206,0.0
397,H1067,2016,1.0,0,0,0,1,1,4453,1,1988,   ,74236,0.0
398,H10670,2016,1.0,0,0,0,1,1,610,2,1960,   ,13204,0.0
399,H10671,2012,1.0,0,0,0,1,1,500,2,1980,   ,26220,0.0
400,H10672,2013,1.0,0,0,0,1,1,500,2,1980,   ,26220,0.0
401,H10674,2014,0.120547945,0,0,0,1,1,450,2,0,   ,70550,0.0
402,H10675,2014,1.0,0,0,0,1,1,603,1,1988,   ,74258,0.0
403,H10676,2012,1.0,0,0,0,1,1,606,3,0,   ,2A247,0.0
404,H10677,2015,1.0,0,0,0,1,1,2313,2,1988,   ,83061,0.0
405,H10678,2012,1.0,0,0,0,1,1,300,2,1960,   ,90099,0.0
406,H10679,2015,1.0,0,0,0,1,1,450,2,1960,   ,13201,0.0
407,H1068,2013,1.0,0,0,1,0,0,2338,1,1994,5,74085,0.0
408,H10680,2013,1.0,0,0,0,1,1,310,2,0,   ,13201,0.0
409,H10683,2012,1.0,0,0,1,0,0,352,2,1985,3,34344,0.0
410,H10685,2015,1.0,0,0,0,1,1,900,1,1960,   ,42207,0.0
411,H10686,2012,1.0,0,0,1,0,0,450,2,1900,4,63113,0.0
412,H10688,2013,1.0,0,1,0,1,1,5000,3,1980,   ,93046,0.0
413,H10692,2015,1.0,0,0,1,0,0,3160,4,1960,4,6004,0.0
414,H10693,2015,1.0,0,0,1,0,0,200,2,1900,2,34172,0.0
415,H10695,2013,1.0,0,1,0,1,1,547,1,1980,   ,63124,0.0
416,H10696,2014,1.0,0,1,0,1,1,547,1,1980,   ,63124,0.0
417,H10697,2014,1.0,0,1,0,1,1,858,2,1980,   ,83069,0.0
418,H10698,2015,1.0,0,1,0,1,1,858,2,1980,   ,83069,0.0
419,H107,2014,1.0,0,0,0,1,1,250,4,1960,   ,75104,0.0
420,H10700,2015,1.0,0,0,1,0,0,8939,4,2005,6,6083,0.0
421,H10703,2014,1.0,0,0,0,1,1,4500,2,1988,   ,31555,0.0
422,H10704,2013,1.0,0,0,1,0,0,2964,2,2004,3,67028,0.0
423,H10705,2014,1.0,1,1,0,1,1,561,3,1980,   ,92004,0.0
424,H10707,2014,1.0,1,1,0,1,1,820,2,1988,   ,68062,0.0
425,H10711,2012,1.0,0,0,1,0,0,1485,3,1930,7,93001,0.0
426,H10715,2014,1.0,0,0,1,0,0,600,1,1950,3,13004,0.0
427,H10716,2012,1.0,0,0,0,1,1,0,2,1960,   ,,0.0
428,H10718,2016,0.863387978,0,0,0,1,1,0,2,1960,   ,,0.0
429,H10719,2012,1.0,1,0,0,1,1,700,2,1960,   ,13205,0.0
430,H1072,2012,1.0,0,0,0,1,1,752,1,1988,   ,74085,0.0
431,H10723,2012,1.0,0,1,0,1,1,130,2,1960,   ,83137,0.0
432,H10724,2012,1.0,0,0,1,0,0,360,2,1948,4,64102,0.0
433,H10728,2013,0.915068493,0,1,0,1,1,998,2,1960,   ,13202,0.0
434,H10729,2012,1.0,0,1,0,1,1,645,2,1960,   ,13202,0.0
435,H1073,2016,0.99726776,0,0,0,1,1,752,1,1988,   ,74085,0.0
436,H10730,2013,0.77260274,0,1,0,1,1,250,2,1980,   ,30133,0.0
437,H10733,2015,0.871232877,0,0,0,1,1,180,3,1960,   ,59350,0.0
438,H10737,2012,1.0,0,1,0,1,1,980,1,1980,   ,86194,0.0
439,H10739,2013,1.0,1,0,0,1,1,1025,4,0,   ,75114,0.0
440,H1074,2012,1.0,0,0,0,1,1,940,1,1960,   ,15014,0.0
441,H10740,2013,1.0,0,0,1,0,0,4000,1,1970,8,43041,0.0
442,H10742,2014,1.0,0,0,1,0,0,360,1,2005,2,5079,0.0
443,H10744,2015,1.0,0,0,1,0,0,1100,4,1950,3,6083,0.0
444,H10749,2012,1.0,0,1,0,1,1,527,1,1960,   ,35288,0.0
445,H1075,2012,1.0,0,0,0,1,1,375,1,1980,   ,74080,0.0
446,H10750,2013,0.794520548,0,1,0,1,1,527,1,1960,   ,35288,0.0
447,H10751,2013,1.0,0,0,0,1,1,1270,1,1988,   ,74262,0.0
448,H10752,2015,1.0,0,0,0,1,1,1270,1,1988,   ,74262,0.0
449,H10753,2016,0.99726776,0,0,0,1,1,1270,1,1988,   ,74262,0.0
450,H10754,2016,0.99726776,0,0,1,0,0,995,2,1900,5,90010,0.0
451,H10758,2013,1.0,1,1,0,1,1,1000,1,1980,   ,91174,0.0
452,H10760,2015,1.0,0,0,0,1,1,3200,1,1988,   ,35093,0.0
453,H10763,2013,1.0,1,1,0,1,1,135,3,1988,   ,94019,0.0
454,H10764,2013,0.747945205,1,0,1,0,0,300,1,1950,3,15014,0.0
455,H10766,2013,1.0,0,0,1,0,0,510,4,1989,4,6088,0.0
456,H10768,2012,1.0,0,1,0,1,1,300,4,1960,   ,6083,0.0
457,H10769,2013,1.0,1,1,0,1,1,340,3,1960,   ,94052,0.0
458,H10770,2014,0.832876712,1,1,0,1,1,340,3,1960,   ,94052,0.0
459,H10771,2012,1.0,1,0,1,0,0,662,2,1988,4,83144,0.0
460,H10772,2012,1.0,1,1,0,1,1,798,2,1960,   ,13208,0.0
461,H10775,2013,0.876712329,0,1,0,1,1,335,3,1980,   ,59350,0.0
462,H10777,2016,0.99726776,0,1,0,1,1,1740,1,1988,   ,87085,0.0
463,H10779,2012,0.830601093,0,1,0,1,1,400,1,1980,   ,73003,0.0
464,H1078,2013,1.0,0,1,0,1,1,3876,2,1980,   ,39097,0.0
465,H10781,2012,1.0,0,1,0,1,1,385,2,1960,   ,38517,0.0
466,H10783,2012,1.0,0,0,1,0,0,300,1,2005,3,91570,0.0
467,H10784,2013,1.0,0,0,1,0,0,300,1,2005,3,91570,0.0
468,H10785,2012,1.0,0,1,0,1,1,410,1,1980,   ,5065,0.0
469,H10786,2013,0.832876712,0,1,0,1,1,410,1,1980,   ,5065,0.0
470,H10788,2012,1.0,1,0,1,0,0,1285,3,1955,7,92035,0.0
471,H10789,2014,1.0,0,1,0,1,1,140,4,1960,   ,6088,0.0
472,H10791,2012,1.0,0,0,1,0,0,600,2,1960,3,26057,0.0
473,H10799,2016,0.99726776,1,1,0,1,1,557,3,0,   ,94003,0.0
474,H10800,2012,1.0,0,0,1,0,0,6900,2,1977,5,63113,0.0
475,H10803,2016,0.99726776,0,1,0,1,1,920,3,1988,   ,92004,0.0
476,H10804,2013,0.989041096,0,1,0,1,1,650,2,1960,   ,90010,0.0
477,H10805,2012,1.0,0,1,0,1,1,630,2,1980,   ,26016,0.0
478,H10806,2012,1.0,0,0,1,0,0,400,1,1940,3,63178,0.0
479,H10808,2013,1.0,1,0,1,0,0,769,3,1920,5,33063,0.0
480,H1081,2013,1.0,0,0,0,1,1,751,1,1988,   ,74083,0.0
481,H10811,2016,0.491803279,1,0,1,0,0,711,3,1925,5,33063,0.0
482,H10813,2015,1.0,1,0,1,0,0,806,3,1870,5,33063,0.0
483,H10814,2016,0.491803279,1,0,1,0,0,806,3,1870,5,33063,0.0
484,H10817,2015,1.0,1,0,1,0,0,376,3,1875,4,33063,0.0
485,H10818,2014,1.0,1,1,0,1,1,795,3,1960,   ,33063,0.0
486,H10819,2013,1.0,0,1,0,1,1,583,2,1960,   ,13202,0.0
487,H10820,2013,1.0,0,0,0,1,1,520,2,1960,   ,66136,0.0
488,H10821,2014,0.915068493,0,0,0,1,1,520,2,1960,   ,66136,0.0
489,H10823,2016,0.967213115,1,0,1,0,0,340,2,1920,2,69205,0.0
490,H10824,2015,1.0,0,0,0,1,1,1820,3,1988,   ,64483,0.0
491,H10825,2012,0.0,1,1,0,1,1,15,3,1988,   ,92025,0.0
492,H10826,2013,0.0,1,1,0,1,1,15,3,1988,   ,92025,0.0
493,H10827,2013,1.0,0,1,0,1,1,175,2,1960,   ,83091,0.0
494,H10828,2012,1.0,0,0,0,1,1,1300,3,0,   ,59350,0.0
495,H10830,2014,1.0,0,1,0,1,1,240,2,1960,   ,77131,0.0
496,H10833,2016,0.912568306,0,0,1,0,0,645,2,1965,4,64102,0.0
497,H10835,2015,1.0,1,1,0,1,1,1038,3,1980,   ,94067,0.0
498,H10838,2012,1.0,0,0,0,1,1,2020,1,1988,   ,42094,0.0
499,H1084,2012,1.0,0,0,1,0,0,250,3,1930,3,54395,0.0
500,H10840,2014,1.0,0,0,1,0,0,370,3,1850,3,33063,0.0
501,H10841,2012,1.0,0,1,0,1,1,1300,2,1960,   ,26058,0.0
502,H10842,2014,1.0,1,0,0,1,1,559,3,1960,   ,33063,0.0
503,H10843,2015,1.0,1,1,0,1,1,513,3,1960,   ,33063,0.0
504,H10844,2016,0.99726776,0,0,1,0,0,460,3,1850,3,33063,0.0
505,H10845,2012,1.0,1,0,0,1,1,550,3,1960,   ,33063,0.0
506,H10847,2014,1.0,1,1,0,1,1,400,3,1960,   ,33063,0.0
507,H10848,2015,0.997260274,0,0,0,1,1,220,3,1960,   ,33063,0.0
508,H10849,2015,1.0,1,0,1,0,0,500,3,1895,4,33063,0.0
509,H10850,2012,1.0,0,1,0,1,1,270,4,1960,   ,6083,0.0
510,H10851,2015,1.0,0,1,0,1,1,270,4,1960,   ,6083,0.0
511,H10855,2014,1.0,1,1,0,1,1,600,3,0,   ,92048,0.0
512,H10857,2012,1.0,0,1,0,1,1,750,1,1960,   ,42287,0.0
513,H10859,2015,1.0,0,0,1,0,0,400,1,1965,3,15012,0.0
514,H10862,2015,1.0,0,0,1,0,0,245,2,1920,4,13202,0.0
515,H10869,2013,1.0,0,0,1,0,0,380,1,1960,3,58295,0.0
516,H10870,2012,1.0,0,1,0,1,1,13437,2,1980,   ,34172,0.0
517,H10871,2013,1.0,0,1,0,1,1,13437,2,1980,   ,34172,0.0
518,H10872,2013,1.0,1,1,0,1,1,492,4,1960,   ,75118,0.0
519,H10873,2016,0.99726776,1,1,0,1,1,492,4,1960,   ,75118,0.0
520,H10874,2015,1.0,1,1,0,1,1,1650,4,1960,   ,75106,0.0
521,H10875,2016,0.99726776,1,1,0,1,1,1650,4,1960,   ,75106,0.0
522,H10876,2014,1.0,1,1,0,1,1,600,3,1960,   ,92063,0.0
523,H10877,2013,1.0,0,1,0,1,1,750,4,1980,   ,6004,0.0
524,H10878,2014,1.0,0,1,0,1,1,2000,3,1980,   ,2A004,0.0
525,H10879,2013,1.0,0,1,0,1,1,2200,3,1980,   ,2A004,0.0
526,H1088,2014,1.0,0,0,0,1,1,400,2,0,   ,51454,0.0
527,H10880,2012,1.0,0,1,0,1,1,2200,3,1980,   ,2A004,0.0
528,H10885,2016,1.0,0,1,0,1,1,1569,1,1980,   ,74143,0.0
529,H10886,2016,1.0,0,1,0,1,1,1278,1,1980,   ,74143,0.0
530,H10889,2013,1.0,0,1,0,1,1,2619,1,1988,   ,74016,0.0
531,H10890,2012,1.0,0,1,0,1,1,900,2,1960,   ,13201,0.0
532,H10891,2013,1.0,0,1,0,1,1,900,2,1960,   ,13201,0.0
533,H10894,2012,1.0,0,1,0,1,1,30745,2,1980,   ,83009,0.0
534,H10895,2015,1.0,0,1,0,1,1,30745,2,1980,   ,83009,0.0
535,H109,2014,1.0,0,0,0,1,1,4990,2,1980,   ,21231,0.0
536,H10900,2016,1.0,0,0,1,0,0,2300,1,2005,4,86194,0.0
537,H10902,2015,1.0,0,1,0,1,1,700,3,1960,   ,92048,0.0
538,H10903,2016,0.99726776,1,1,0,1,1,160,2,0,   ,13209,0.0
539,H10905,2012,1.0,0,1,0,1,1,10027,4,1980,   ,6004,0.0
540,H10906,2013,1.0,0,1,0,1,1,10027,4,1980,   ,6004,0.0
541,H10908,2013,1.0,1,0,1,0,0,447,2,1988,5,67482,0.0
542,H10910,2012,1.0,0,0,0,1,1,2300,1,1988,   ,54431,0.0
543,H10911,2014,1.0,0,0,0,1,1,2300,1,1988,   ,54431,0.0
544,H10913,2012,1.0,1,1,0,1,1,1080,4,1960,   ,75109,0.0
545,H10915,2012,1.0,1,0,0,1,1,520,3,1960,   ,92063,0.0
546,H10916,2013,0.128767123,0,1,0,1,1,2100,2,1980,   ,68224,0.0
547,H10917,2016,0.99726776,0,1,0,1,1,550,2,1960,   ,63113,0.0
548,H10918,2012,1.0,0,1,0,1,1,643,2,1960,   ,13202,0.0
549,H10920,2014,1.0,1,0,1,0,0,343,4,1900,7,75101,0.0
550,H10921,2015,1.0,1,0,1,0,0,343,4,1900,7,75101,0.0
551,H10922,2014,1.0,1,1,0,1,1,450,4,1960,   ,75118,0.0
552,H10925,2012,1.0,0,0,1,0,0,4974,1,1974,9,5177,0.0
553,H10930,2013,1.0,0,1,0,1,1,350,2,1960,   ,57306,0.0
554,H10931,2014,1.0,0,1,0,1,1,350,2,1960,   ,57306,0.0
555,H10932,2016,0.99726776,0,1,0,1,1,350,2,1960,   ,57306,0.0
556,H10933,2013,1.0,1,1,0,1,1,650,4,0,   ,75117,0.0
557,H10935,2015,1.0,1,1,0,1,1,4022,2,1960,   ,83923,0.0
558,H10936,2013,1.0,0,0,0,1,1,1722,3,1960,   ,54395,0.0
559,H10937,2015,1.0,0,0,0,1,1,1722,3,1960,   ,54395,0.0
560,H10938,2015,1.0,0,0,0,1,1,888,2,1988,   ,40065,0.0
561,H10939,2014,1.0,0,0,1,0,0,1240,2,1970,2,30133,0.0
562,H10942,2012,1.0,0,0,1,0,0,12970,4,1979,5,6069,0.0
563,H10944,2016,1.0,0,0,1,0,0,12970,4,1979,5,6069,0.0
564,H10946,2015,1.0,1,1,0,1,1,300,3,1960,   ,94078,0.0
565,H10949,2013,1.0,1,1,0,1,1,800,3,1960,   ,83137,0.0
566,H1095,2013,1.0,0,0,1,0,0,450,2,1900,5,76540,0.0
567,H10950,2012,1.0,0,1,0,1,1,940,1,1980,   ,73011,0.0
568,H10951,2014,1.0,0,1,0,1,1,2810,2,0,   ,57480,0.0
569,H10952,2012,1.0,0,1,0,1,1,2100,1,1980,   ,74190,0.0
570,H10954,2012,1.0,0,0,1,0,0,600,3,1920,3,64189,0.0
571,H10955,2015,1.0,0,0,1,0,0,600,3,1920,3,64189,0.0
572,H10957,2014,1.0,0,0,0,1,1,1879,2,1960,   ,30189,0.0
573,H1096,2012,1.0,1,0,0,1,1,1045,2,1980,   ,76259,0.0
574,H10961,2013,1.0,1,1,0,1,1,200,3,0,   ,67482,0.0
575,H10962,2012,1.0,1,0,1,0,0,230,2,1968,1,67482,0.0
576,H10963,2014,1.0,1,1,0,1,1,350,4,1960,   ,6012,0.0
577,H10964,2014,1.0,1,1,0,1,1,652,4,1960,   ,6012,0.0
578,H1097,2014,1.0,1,0,0,1,1,1045,2,1980,   ,76259,0.0
579,H10970,2012,1.0,1,0,1,0,0,262,2,1930,2,83069,0.0
580,H10972,2015,1.0,0,1,0,1,1,2243,1,1988,   ,5110,0.0
581,H10973,2016,0.99726776,1,1,0,1,1,200,3,0,   ,92063,0.0
582,H10974,2015,1.0,0,1,0,1,1,1791,1,1988,   ,5110,0.0
583,H10975,2013,1.0,0,1,0,1,1,602,1,1988,   ,5110,0.0
584,H10976,2014,1.0,0,1,0,1,1,1150,2,1980,   ,13205,0.0
585,H10977,2015,1.0,0,1,0,1,1,1150,2,1980,   ,13205,0.0
586,H10981,2012,1.0,0,1,0,1,1,5345,4,1960,   ,6083,0.0
587,H10982,2012,1.0,0,1,0,1,1,240,4,1960,   ,6159,0.0
588,H10983,2015,1.0,0,1,0,1,1,1500,4,1980,   ,6029,0.0
589,H10985,2014,0.0,1,1,0,1,1,700,4,1960,   ,6088,0.0
590,H10988,2016,1.0,0,0,0,1,1,200,2,1960,   ,34003,0.0
591,H10991,2012,1.0,0,1,0,1,1,12000,4,1980,   ,6104,0.0
592,H10992,2016,0.99726776,0,1,0,1,1,12000,4,1980,   ,6104,0.0
593,H10993,2014,1.0,0,0,1,0,0,560,1,2005,3,88218,0.0
594,H11003,2015,1.0,0,0,0,1,1,6804,2,1988,   ,83069,0.0
595,H11005,2012,1.0,0,0,1,0,0,2000,2,1906,6,62765,0.0
596,H11006,2013,1.0,0,1,0,1,1,1675,2,1960,   ,21231,0.0
597,H11007,2014,1.0,1,1,0,1,1,540,3,1980,   ,92051,0.0
598,H11013,2012,1.0,1,0,1,0,0,400,4,1956,3,6088,0.0
599,H11014,2013,1.0,1,0,1,0,0,400,4,1956,3,6088,0.0
600,H11017,2012,1.0,0,1,0,1,1,200,2,1960,   ,59328,0.0
601,H11018,2013,1.0,0,1,0,1,1,200,2,1960,   ,59328,0.0
602,H1102,2016,0.494535519,0,0,0,1,1,450,2,1960,   ,51454,0.0
603,H11022,2014,1.0,0,1,0,1,1,150,2,1960,   ,13206,0.0
604,H11028,2013,0.049315068,1,1,0,1,1,590,2,1960,   ,67021,0.0
605,H11029,2013,1.0,0,1,0,1,1,688,2,1960,   ,13202,0.0
606,H11030,2015,1.0,0,1,0,1,1,688,2,1960,   ,13202,0.0
607,H11031,2014,1.0,1,0,0,1,1,660,3,1988,   ,59599,0.0
608,H11035,2016,1.0,0,0,0,1,1,1081,2,1980,   ,38421,0.0
609,H11036,2016,1.0,1,1,0,1,1,380,4,1960,   ,6088,0.0
610,H11040,2012,1.0,0,0,1,0,0,3886,2,1980,8,62604,0.0
611,H11041,2012,1.0,0,1,0,1,1,2264,2,1988,   ,40088,0.0
612,H11047,2013,1.0,0,1,0,1,1,4060,1,1988,   ,74278,0.0
613,H11048,2015,1.0,0,1,0,1,1,4060,1,1988,   ,74278,0.0
614,H11049,2012,1.0,1,1,0,1,1,130,2,1960,   ,77511,0.0
615,H11050,2012,1.0,0,1,0,1,1,835,2,1988,   ,38431,0.0
616,H11051,2013,0.320547945,0,1,0,1,1,835,2,1988,   ,38431,0.0
617,H11052,2016,0.090163934,0,1,0,1,1,480,4,1980,   ,6104,0.0
618,H11054,2014,1.0,1,0,0,1,1,459,3,1960,   ,92040,0.0
619,H11055,2013,1.0,0,0,0,1,1,3602,3,1960,   ,59599,0.0
620,H11058,2012,1.0,0,1,0,1,1,2660,3,1980,   ,59368,0.0
621,H11059,2013,1.0,1,1,0,1,1,1561,2,1960,   ,30120,0.0
622,H11063,2013,1.0,1,1,0,1,1,1136,2,1988,   ,83062,0.0
623,H11064,2013,1.0,0,1,0,1,1,4334,3,1960,   ,38185,0.0
624,H11066,2013,0.098630137,0,1,0,1,1,370,2,1960,   ,13205,0.0
625,H11067,2012,1.0,0,1,0,1,1,570,1,1960,   ,42186,0.0
626,H11070,2012,1.0,0,0,1,0,0,225,1,1980,3,17306,0.0
627,H11071,2014,0.084931507,0,0,1,0,0,225,1,1980,3,17306,0.0
628,H11072,2013,1.0,0,1,0,1,1,800,2,1980,   ,83920,0.0
629,H11073,2012,1.0,0,0,1,0,0,400,4,1910,5,6083,0.0
630,H11075,2013,1.0,1,1,0,1,1,2000,2,1980,   ,34012,0.0
631,H11076,2014,1.0,0,0,1,0,0,530,1,2006,4,87085,0.0
632,H11077,2015,1.0,0,0,1,0,0,530,1,2006,4,87085,0.0
633,H11082,2015,1.0,0,1,0,1,1,800,2,1988,   ,83009,0.0
634,H11083,2016,0.99726776,0,1,0,1,1,800,2,1988,   ,83009,0.0
635,H11084,2013,1.0,1,0,1,0,0,800,2,2000,5,13205,0.0
636,H11089,2012,1.0,1,1,0,1,1,3400,4,1960,   ,75114,0.0
637,H11091,2012,1.0,0,0,1,0,0,356,3,1920,3,92023,0.0
638,H11093,2012,1.0,1,1,0,1,1,810,2,1988,   ,95313,0.0
639,H11095,2013,1.0,1,0,1,0,0,850,2,1980,3,83115,0.0
640,H11096,2014,1.0,1,0,1,0,0,850,2,1980,3,83115,0.0
641,H11097,2015,1.0,1,0,1,0,0,850,2,1980,3,83115,0.0
642,H11098,2014,1.0,0,1,0,1,1,11500,3,0,   ,2A004,0.0
643,H11101,2016,0.084699454,0,1,0,1,1,145,2,1960,   ,14754,0.0
644,H11102,2014,1.0,1,1,0,1,1,300,1,1988,   ,74267,0.0
645,H11106,2015,1.0,0,1,0,1,1,150,1,1980,   ,91174,0.0
646,H11110,2016,1.0,0,1,0,1,1,230,2,1960,   ,83144,0.0
647,H11111,2015,1.0,0,1,0,1,1,1500,2,1988,   ,38451,0.0
648,H11113,2012,1.0,0,1,0,1,1,270,2,1960,   ,78551,0.0
649,H11115,2015,1.0,1,0,0,1,1,400,2,1980,   ,83924,0.0
650,H11117,2012,1.0,1,1,0,1,1,1120,4,1960,   ,75114,0.0
651,H11118,2012,1.0,0,0,1,0,0,850,1,1950,5,13004,0.0
652,H11119,2013,1.0,0,0,1,0,0,850,1,1950,5,13004,0.0
653,H11121,2012,1.0,0,1,0,1,1,2000,3,1980,   ,2B309,0.0
654,H11123,2014,0.161643836,0,1,0,1,1,800,2,1960,   ,13207,0.0
655,H11124,2012,1.0,0,1,0,1,1,2400,4,0,   ,6004,0.0
656,H11125,2013,1.0,0,1,0,1,1,2400,4,0,   ,6004,0.0
657,H11127,2015,1.0,1,1,0,1,1,650,2,1980,   ,83129,0.0
658,H11129,2012,1.0,0,1,0,1,1,600,1,1988,   ,13056,0.0
659,H11130,2014,1.0,0,1,0,1,1,7692,2,1980,   ,34902,0.0
660,H11131,2015,0.161643836,0,1,0,1,1,7692,2,1980,   ,34902,0.0
661,H11132,2013,1.0,0,1,0,1,1,840,2,1960,   ,62160,0.0
662,H11135,2012,1.0,0,0,0,1,1,1650,2,1980,   ,62160,0.0
663,H11136,2013,1.0,0,0,0,1,1,1650,2,1980,   ,62160,0.0
664,H1114,2015,1.0,0,0,0,1,1,168,2,1960,   ,95205,0.0
665,H11140,2012,1.0,1,1,0,1,1,350,1,1980,   ,54482,0.0
666,H11141,2013,0.315068493,1,0,0,1,1,350,1,1980,   ,54482,0.0
667,H11142,2012,1.0,0,0,0,1,1,9325,2,1980,   ,62193,0.0
668,H11143,2012,1.0,0,0,0,1,1,10644,2,1980,   ,62178,0.0
669,H11144,2012,0.163934426,0,1,0,1,1,915,2,1960,   ,13207,0.0
670,H11145,2015,0.161643836,0,1,0,1,1,1047,2,1988,   ,31555,0.0
671,H11146,2013,1.0,0,0,1,0,0,832,4,1900,5,75105,0.0
672,H11147,2015,1.0,0,0,1,0,0,832,4,1900,5,75105,0.0
673,H11148,2015,1.0,0,0,1,0,0,4866,2,1968,5,62160,0.0
674,H11149,2012,1.0,0,1,0,1,1,5096,2,1980,   ,62160,0.0
675,H11150,2014,1.0,0,1,0,1,1,930,2,1988,   ,68060,0.0
676,H11153,2014,1.0,0,1,0,1,1,645,2,1960,   ,13202,0.0
677,H11155,2012,1.0,0,1,0,1,1,878,2,1960,   ,13202,0.0
678,H11156,2013,1.0,0,1,0,1,1,878,2,1960,   ,13202,0.0
679,H11158,2016,1.0,0,1,0,1,1,878,2,1960,   ,13202,0.0
680,H11159,2015,0.175342466,0,1,0,1,1,300,4,1988,   ,6067,0.0
681,H11160,2012,1.0,0,1,0,1,1,1927,1,1988,   ,74160,0.0
682,H11161,2014,1.0,0,1,0,1,1,1927,1,1988,   ,74160,0.0
683,H11162,2015,1.0,0,1,0,1,1,1927,1,1988,   ,74160,0.0
684,H11163,2016,0.177595628,0,1,0,1,1,730,2,1960,   ,13208,0.0
